review,sentiment
"Söyledğimiz tavuk parçaları ve soğan halkası gelmedi. Yerine gelen hamburgerler çiğdi. Arayıp bildirdik çok ilgilenildi 1 saat sonra tavuk parçaları getirdiler. Siparişlerin karıştığını ve bazı müşterilerin tavuğu (! ) az pişmiş istediğini söylediler. Pişenlerin lezzeti güzeldi ve sıcak, hızlı geldi.",1
Bu burgerin sırrı ne bilmiyor ama istanbul da yediğim en güzel burger olabilir.,1
Güzeldi.,1
Soguktu.,0
Pide siparis verdik ama hayatimde yedigim en barbat yemekti. Daha öncede dürüm siparis vermistim. Oda berbatti. Ayni hataya 2 sefer düştüm. Birdaha asla buraya siparis vermem!,0
Buz gibi geldi tadı çok kötüydü sipariş vermeyin pişman olursunuz.,0
Etliekmek sipariş ettim ama ne olduğu belli olmayan pide gibi birşey geldi. Tavsiye etmiyorum.,0
2 sokak arkaya 5 tl fark istediler.,0
Gayet hızlıydı ama soğuk geldi ve adana dürümün içinde soğan çok fazlaydı biraz daha dikkat ederseniz sevinirim.,0
Güzel.,1
Berbet ötesi o para haram olsun.,0
Hayatımda yedigim en kötü lahmacundu.,0
Lahmacun çok soguk geldi ve siparişim çok gec geldi ve lahmacun güzel değildi.,0
Oldukca yavaş ve iskenderi kebapla yapmak nasıl bir şey anlamadım.,0
Hiç beğenmedim biraz özenti bir daha söylemem.,0
Lezzetliydi teşekkürler.,1
Bana gelen pidenin sadece üst tarafı vardı alt tarafında bomboş du böyle karışık pide görmedim.,0
Yeniymiş güzel olur dedik pişman olduk.,0
Buz gibi geldi.,0
Sıcak gelsin yazmıstım buz gibi yapıp getırmısler. 1 saat 10 dakikada geldii. Alllkııışşş.,0
Hayatımda yediğim en soğuk yemekti. Söylecek olanlara tavsiye etmem.,0
Tekrari hic olmayacak bir siparis.,0
Berbattttttt ötesiiiiii.,0
Bana gelen künefe tatlılarını ömrümde yemedim(hem yanık hem şerbetsiz hemde berbat ötesi bir tat) kırkbin yıl geçse dünya üstünde künefe kalmazsa yine yemem.,0
"Künefe şerbetli bir tatlıdır arkadaşlar yapmayı bilmiyorsanız bırakın işi ehline, kaldırın menünuzden. O kadar heveslenerek sipariş vermiştim oysa, ne içi pişmiş ne şerbeti var hoş üstünün yanıklığından anlamam gerekirdi iyi birşey çıkmayacağı da neyse. Künefe, künefe yapan yerde yenir net.",0
Kurye full bakırköyü turlamış tam 1. 5 saatte geldi. Lavas kapkalın ısırılmıyor. Tavuk şiş dürüme bir baharat koymuşlar gece uyuyamadım.,0
 her şey harika.,1
Çok kötüydü yanmıştı patlıcanları etleri cok soguktu.,0
Hiç hızlı değiller. Siparişten itibaren 2 saat sonra arayıp geliyoruz diyorlar.,0
Tadı güzel değildi kanatların ve soğuktu.,0
"Çok lezzetli, sevdim.",1
Sipariş yaklaşık 2 saate geldi. Siparişi getiren kurye türkçeyi zor konuşuyor. İptal etmek istediğimde restorana ulaşılamadı. Hamburger soğuktu ve hiç güzel değildi. Kesinlikle tavsiye etmiyorum.,0
105 dakikaya geldi. Yemek soğumuştu. Peçete dahi yoktu paketin içinde. Bu kadar kötü birşey beklemiyordum. İlginç bir deneyim. Ama tavsiye edemiyorum maalesef.,0
. Lezzetli.,1
Berbat rezalet.,0
Corbaniz suya az mercimek olmus hic iyi degildidurumude sogansiz istemistim soganli yapmişsınız...,0
"Kebap olarak durum içinde yok gibiydi, sırf domates geldi, kredi kartı ile ödeme yaptık, kasa fişi getirmediler.",0
Yok böyle ciğer.,1
İcinde et yoktu desem yeridir domates ve marulun tadi guzeldi.,0
Bence gayet iyiydiiii...,1
Verilen 2 gr köfte küçük küçük hayatta doymazsınız söylemeyin boşa.,0
Ellerinize sağlık mükemmeldi.,1
Lezzet sıfır üzülerek söylüyorum aldığım yemeği yiyemeden çöpe attım.,0
Yeni bir işletme ben çiğköftesini beğenmedim herkesin damak tadı farklı tabiki.. Kardan dolayı 1. 5 saatte geldi.,0
Malzeme çok azdı. Lavaş normal. Onun dışındaki tüm dürüm ürünleri çok çok az.,0
Teşekkür ederim.,1
Leziz ama yavaş hatta yavaş değil yapyavas.,0
Kesinlikle sipariş vermeyin 2 saat 20 dakikada geldi ve buz gibiydi ve soğuk olunca tabi lezzetsiz ayrıca insan yanına bisey koyar tek kelimeyle berbat.,0
Soğuk ve geç geldi. Kola unutulmuştu.,0
"Bu civarda yediğim en iyi hamburger. Lezzetine ve geliş süresine diyecek bir şeyim yok, yalnız servis kutusu hiç hoşuma gitmedi. Buharlaşma oluyor ve patatesler en azından ayrı kutuda gelmeli..",1
"2 saat sonra gelen yemek, sipariş notu dikkate alınmamış, içecekler gönderilmemiş. 2 kişilik menüye bir kişilik servis açılmış. Çaba göstersem bu kadar hatayı bir ara getiremezdim. Tebrik ediyorum.",0
Sıfır verilse sıfır vermek istiyorum böyle bir rezillik görmedim ben şuana kadar verdiğim en kötü sipariş iki buçuk saat nasıl sürebilir ya bi sipariş nasılllllllll!,0
Fiyat performans olarak değerlendirirsek değmiyor arkadaşlar valla boşuna almayın ben çok açtım ve yakında servis yapan başka biryer yoktu kusura bakmayın ama sadece kuryeci abi hattına veridm bu değerlendirmeyi de yazık adam bu karda kışta hızlı bi şekilde getirdi.,0
Ne istenip istenmediğine dikkat ederseniz çok daha güzel olabiliceğine inanıyorum.,1
Gec geldi ve buz gibiydi ya. Cok ayip.,0
Sipariş için 1 saat 40 dakika sonra aradım sisteme düşmemiş dediler balıklar çok az geldi.,0
Karides daha iyi olabilir.,1
Berbattı ızgara istediğim levrek tavada kızartılıp gelmişti ve levreğin ufak bir parçasını bölüp göndermişler fiyatlar yüksek ve asla haketmiyor ilk ve sondu.,0
"Kalamar tava söylemiştik, 4 halka kalamar geldi, yıllardır adil balıkta yiyoruz, ilk kez eve sipariş verdik. Eve sipariş verince böyle oluyormuş demek ki...",0
Karides güveç yerine resmen menemen göndermişler.,0
Magdur oldukberbat buz gibi geldi 300 degil 30 etmezdiistmak zorunda kaldik tas gibi oldukalamari dogrudan attiklokantasina gider begenirdik cok uzdu biziadam tuzlayi turladi resmenyahu millet pendikten geliyor.,0
"Ekşimiş favayı göndermeseydiniz keşke. Lakerda ve hamsi ançüez de yenecek gibi değildi maalesef, yerinde defalarca gittiğim restaurant olmasa bu ladar şaşırmam. Normalde son derece kaliteli ve güzel ürünleri vardır ama bu akşam şaşırttı :(.",0
Kumru içine turşu koydugunuzu belirtin lütfen alerjim vardı :(.,1
Tek kelimeyle rezalet! Burger söylemek niyetindeyseniz elinize koca bir hayal kırıklığı alırsınız.,0
Süper ötesi.,1
İlk defa soyledik arkadaslarla ama hic kimse begenmedi ve mahcup oldum arkadaslara bize soguk ve lezzetsiz yemek yedirdin dedi.,0
Hic memnun kalmadim patatesler tuzsuz du ve burgerlerimiz de patatesimizde soğuktu tavsiye hiç etmiyorum.,0
Her şey çok güzeldi çalişdiy arkadaşleri elleri saglik.,1
 adem abimiz güzel bir servis yaptı sıcak geldi bana ama ekstra ekmek istedim gelmedi ve tat ala madım yinede teşekürler servisiniz için.,0
Pide buz gibiydi çok geç geldi ve patatesler aşırı yaglı ve tatsızdı pastada aynı şekilde bayattı.,0
Ürün 10. Adet sipariş verdim 8adet geldi lezzet açısından çok kötü olmuş sadece baharat vardı bu restoranda bir daha sipariş vermem.,0
Yeşillik ayrı olsun dedigim halde yapılmamıştı.,0
Menüde 5 lahmacun vardı. 4 tane göndermişledi açtık diye oturup yedik. Lahmacun hamuru daha ince olur tandır ekmeği gibi kalın yapmazsanız belki daha çok tercih edilebilirsiniz.,0
Lahmacun hem yumşak hem çok kalındı yanindaki yeşillik yetersizdi döner hazır dönerdi ısıtıp koymuşlar ekmege direk çöpe gitti zaten taş gibi sertti tavuklar yanmişti hep yenilcek gibi degildi.,0
12 lavaş yazıyorsunuz 9 tane gönderiyorsunuz ve lavaşları direk poşetin içine atmışsınız streçlememişsiniz bile. 0 hijyen 0 lezzet söylediğime pişman oldum.,0
Dehşet güzel.,1
Çok kötüydü tavsiye etmiyorum paranıza yazık.,0
O kadar çok göbek salata konulmuş ki köftenin tadini alamiyorsunuz.,0
Resmen sadece yeşillik yedim fiyat performansı berbat nar ekşisi acı sos hiçbiri yok çiğköfte görünmeyecek aldığınız paranın hakkını verin lütfen sipariş edeceklere önerim etmeyin bi kaç lira fazla verip daha iyisini alın.,0
Yeşillik çok fazla köftenin yeşilliğe orani az.,0
Menü de yazan hersey eksikti lavas eksikti maydanoz yoktu tek parca limon.,0
Mekanda hizmetleri güzeldi ancak sipariş olayında başarılı bulmadım.,0
Şirdan çok kötü.,0
Buz gibiydi herşey dökülmüştü rezaletti adam ücreti almadan vermedi çalarsınız dedi aldığıma alacağıma pişman oldum.,0
Tadı kötüydü aşırı derecede geç geldi kısacası pişman oldum.,0
Fotografta paylaştım hamburger ekmegi yanıktı hadi onu kabul edebilirm ama balkabağı tatlısındaki küfü asla kabul edemem sonuçta insan sağlığını ilgilendiriyor asla bidaha sizden sipariş vermem eğer tatlıdaki küfe inanmazsanız atmadım buzdolabına koydum.,0
Aslında lahmacunun uz güzel ama 9 taneyi üst üste koyarsan camur gibi olmuştu ki okadar rica etim gevrek olsun diye normalde hiç kötü not vermem sizin sayenizde vermek zorunda kaldım iyi çalışmalat.,0
Corbanin yanında ekmek yoktu lahmacun yanında salata yoktu sürümde sadece domates olacaktı domates yoktu.,0
Buz gibiydi ve pidenin içine bir şeyler koymaya çalışmışlar. Kötüydü.,0
Ne eski hizmet var nede lezzet.,0
Çoğu sefer burdan sipariş veririm son iki sefer hiç beğenmesim künefe kaymaksız geliyor servis eksik konuluyor.,0
"Böyle rezil bir yemek görmedim, burada ki yorumları kendi çalışanlarımı yaptı acaba? Siparişim tam 1 saat 20 dakikada buz gibi geldi, getiren kişi ne bi özür ne başka bişey. Tam bir paramla rezil oldum olayı. Bir daha allah göstermesin.",0
"Yazıklar olsun bee 1saat 40 dk da teslimat nedir be 20. Dk da yolda gösterdiniz, dışardaki kar bile daha sıcaktır. Dürümun içinde adana kıymasıni telefon kamerası ile zoom 20x yaparak buldum 10 gr. Köftemi koyuyorsunuz içine direk lavaş gonderseydiniz domates yesillik koyar yerdik boşa zahmet etmsnz.",0
Hersey harikaydi.,1
Yemeklerin tadı cok kötü. Vengelirken içeceklerde getirilmedi bidaha gelmelerini bekledik.,0
1 kilo tavuk kanat favorim.,1
Cok gec geldi.,0
Piliç başarılı fakat yanına koyulan pilav adeta tadımlık gibi en azından 1 porsiyon olmalı.,1
2. Siparişimi vermiştim ve artık ilk ve son oldu ikiside 50 dakikanın üstünde geldi ve yemekler soğuktu... Ayrıca içli köftesine ayrı bir parantez açmak istiyorum içli köfte resim de gördüğünüz gibi full yakmışlar yemeden attım param boşa gitti eğer bilerek yapıldıysa allah a havale ettim.,0
Çok lezzetli.,1
1 saatte geldi. Üstelik yağı donmuştu. Başka bir şey yok zaten.,0
Berbat.,0
Lahmacun güzeldi ama ciğerden bir koku geliyordu yiyemedim çöpe attım.,0
Lezzeti çok kötü.,0
1 numarasınız.,0
"Verilen puanı sonuna kadar hakediyor, adana kebap porsiyon siparişi verdik, et de ağır bir tad vardı etden şüphelenerek yedik. Koku vardı farklı. Fiyat uygun ancak tad bukadar düşük olmaması gerek gerekirse fiyatlar arttırılmali. Müşteriye güzel bir sunum ve lezzet kazandırılmasını tavsiye ederim...",0
Abi o kellepaça corbadaki tuz nedir ya ayrica icinde corba suyundan baska bisey yok denecek kadar azdi sözde kellepaça direk cope doktum lahmacunlari da baklava hamurundanmi yaptiniz ip incecik kar edeyim derken batirmişsınız olayı hizmet 0 lezzet 0 50 tl yi çöpe attim resmen bir daha sipariş asla.,0
Berbattı.,0
Lezzet hiç iyi değildi hız 1 saate anca getirdiler indirim var diye aldanmayın 5-6 yemek kaşığı çorba koymuşlardı.,0
Aşırı tuzluydu. Tavsiye etmem.,0
Joker olduğu içinmi bilmiyorum kilis tava söyledim parasının hakkı hiç değil. Hiç memnun kalmadım. Keşke yorumları dikkate alsaydım. Birdaha sipariş vermeyelim diye yapıyorlar herhalde. Bir daha asla sipariş vermem.,0
Kotu.,0
Hız konusunda gerekli tedbirler almıslar çekinerek verdim gecikir diye ama fırından yeni cıkmıs buhar cıkıyordu ee tabi hal böyle olunca dumanı ustunde tadıda muhtesemdi ustanın ellerine sağlık çok güzel olmuş tu.,1
1. 5 saatte gelen servis çok kötü paketleme yetersiz hizmet hatta yiyenedik çöpe attik.,0
Bi tık soğuk gelmesi dışında iyiydi.,1
1 saatte geldi ama bu yağmurda normal diye değerlendirmek istiyorum. Allah kaza bela vermesin kimseye. Servis eksiksizdi. Lezzet daha iyilerini yedim tabiki ama fiyata göre normal. Kolay gelsin hayırlı işler.,1
Çok uzun sürdü sparişin gelmesi ve içeceğimiz eksik geldi yarım saat sonra getirdiler onuda katmeri yumuşacıktı sunum kötüydü baya bozmuslar.,0
İlk ve son siparişimdi.,0
"Hiçbir şey olması gerektiği gibi değildi. Kumru ekmeği orijinal değil, ayvalık tostu yumuşacık bir ekmek.",0
Orijinal kumru ekmegi diye ozellikle belirtip orijinal kumru ekmegi kullanmamak olmamis..,0
Keşke kumru ekmeği olmadığını belirtseydiniz bir de hayatınız da hiç gerçek kumru yediniz mi soslu sosis olmaz içinde sandvic kumru dışında herşeye benziyordu yiyemedim de zaten.,0
Gerçekten eti çok lezzetli bayıldım. Patates kızartmasını da denemenizi öneriyorum. Hız olarakta gerçekten hızlıydı beklediğimden erken geldi.,1
Berbat.,0
Bereket her zamanki gibi mükemmel lezzett.,1
Hem tat hem porsiyon hem de kurye cok iyiydi.,1
Hayatımda böyle kötü bir et dürüm yemedim. Lavaş çiğ köfte lavaşı. Lavaş ve döner kuru ve soğuk. Sadece adıyla satış yapan bir yer.,0
İlk siparişimdi malesef son oldu bence yelpazeyi genişletin.,0
Allah aşkına bir kumru nasıl yapılır ayvalık tostu nedir bilmeden dükkan açmayın hayatımda yediğim en alakasız şeylerdi aşırı yağlı sosis yığını.,0
Hayatımda yediğim en kotu dürüm diyebilirim.,0
Dönerden başka her şeye benziyordu.,0
"Hız dışında, çok kötü başka sözüm yok.",0
Herşey güzeldi keşke kaşık unutulmasaydı yemeği nasl yicegimi düşündüm.,0
İçi dolu dolu baya doyurucu bir ayvalık tostuydu yanında patates beklemiyorduk gelince çok sevindik ama patates yenilcek gibi değildi çok soğuktu ama lezzet iyiydi teşekkürler.,1
Siparişe özen gösterilmemiş somun ekmek istesek bakkaldan alırdık. Ekmeğin içi boştu ve ona rağmen istemediğim şeyler konmuştu bu da bir başarı.,0
Aşırı güzeldi beğendim ama 5 adet köfte vardı içinde.,1
Kötü ve eksik geldi.,0
Hız iyiservis kötü. Ekmek geldiğinde parçalanmıştı tabağa koydum çatalla yedim. Lezzet beklentinin altında.,0
"Kebap çok kalitesizdi indirimli olunca ürün çok kötü geliyor indirimin bi anlamı kalmıyor, kartlı ödeme seçmeme rağmen pos cihazı bozuk dendi yediğimizden bir şey anlamadık.",0
Lavaş niye az yetmiyor çok koyun doymuyoz.,1
Ucuz diye çok iyi olamayacığını tahmin ediyordum ama bu kadar kötü beklemiyordum lahmacun pişmemişti soğansız istediğim dürüm bol soğanlı gelmişti yanında ayran baklava ve çiğ köfte koymamışlardı (menüden kalkmış keşke belirtseydiniz)ilk ve son siparişimdi.,0
Siparişte ürün içeriğinde közlenmiş biber diyor biber yok. Cevizli baklava diyor baklava yok. Diğer yorumlarda tulumba filan göndermişler ama bende oda yoktu. Göndermeyeceğiniz ürünleri yazmayın oraya. Tavuk şiş söyledim üzeri yanık geldi.,0
Cevizli baklava yerine tulumba geldi madem tulumba gönderecen onu yazın oraya.,0
Hoştir.,1
"Lezzet hız iyi ama, yazılan menüyü silin bence. Cevizli baklava falan yok hep tulumba tatlısı var.",1
Baklava yazip tulumba gondrrmek komedi. Son siparrimdi.,0
Etler buzluktan çıkarılmış gibi.,0
Kanaatlar çok çiğdi.,0
"Paket içerisindeki minik bir kağıtta el ile yazılmış güzel bir not iletilmisti :) kokoreç söylemiştim bi tık yağlı geldi ama damak tadı farkı o da. İyi niyetli bir firma olduğunuzu görüyorum, üstelik fiyatlarınız da indirim ile çok uygun olmuş, 10/10 :) elinize sağlık.",1
Herzaman ki gibi efsanesiniz :).,1
1 aydır yiyoruz bir defa rahatsiz olmadik kotu niyetli yorumları okudum kendileri(yazanlar) adına üzüldüm.,1
"Eger hayatınızda bir kere bile olsa yaga batırılmış dürüm yemediyseniz kesinlikle tavsiye ederim, dürüme(? ) sarılan kagıt nemden ıslakmış zannettik, bir baktıkki ne ola yağ damlıyor ucundan. İçindeki ne oldugunu anlayamadıgımız cisimleride tatmış olursunuz.",0
Yorumlara güvenip sipariş verdik. Her şey çok yağlı ve lezzetsiz. İki tane zurna döner aldık tavuk yediğimizi anlamadık. Köfteden bahsetmek bile istemiyorum. Umarım düzeltirler.,0
"Hayatımda bu kadar kötü zurna dürüm yemedim. Ki yiyemedim zaten. Yağ içinde ve baskın bir köri tadı. Hiç zurna dürüm yemesek zurna dürüm diye, hiç tavuk dürüm yemesek tavuk dürüm diye yutturacaklar. Yorumlarınızı okudum. İyi yorum yapanlara güzel cevaplar, kötü yorum yapanlara iğnemeler. Hç hoş dgl.",0
Misss.,1
"Bugüne kadar yediğim en kötü zurna dürümdü, zurna dürümün ben ilk defa tost gibi basıldığını gördüm. Çok yağlı ve lezzetsizdi.",0
"Ilk defa siparis verdim, porsiyon yerine durum gondermisler bir de allah kitap askina o kofte nedir oyle, usta siz bu isi birakin vakit kaybetmeyin.",0
Adana söyledim lastik gibi tatsız tuzsuz bısey geldı.,0
"2 saat sürdü gelmesi, soğuk ve lezzetsizdi.",0
Hızlı geldi ancak beğenmedim.,0
Yemek 1. 5 saat sonra geldi.. Ayranları getirmemisler ama parasini almislar... Koftenin lezzeti de eh işte..,0
Köfte ve tavuk şiş çok güzeldi ellerinize sağlık kurye çok hızlıydı teşekkürler.,1
Gerçekten fevkalade bi hizmet ürün lezzetli servis hızlı gelen ürün sıcaklığını kaybetmemiş yemeksepetine de ürünün geldigi firmaya köfteci ibo ya da çok teşekkür ediyorum iyicalismalar diliyorum.,1
Yemekleri çok lezzetliydi siparişim hemen de geldi çok hızlıherkese tavsiye ederim.,1
Sıcacık ve lezzetli köfteler.,1
Lezzti mükemmel. Servis ve hızından şüphe yok tavsiye ederim.,1
Berbat beyaz çikolatalı istedim sütlü çikolatayla yapılmış geri de iade etmedim param çöp oldu.,0
Yediğim en kötü waffleydi çikolatası yanmıştı bir lokma bile yiyemedik yazık oldu ama servis 10 numara hızlıydı emek.,0
Tost demeye bin şahit lazım gerçekten özensiz paket ve 20 yani insan bari göz doyurmak için yanında söğüş patates vs yollar resmen bakkaldan alınmış ekmek arası gibi.,0
Börek de çok kötüydü ballı kaymaklı sandviç de.,0
Fena değil sigara böreği denenebilir.,1
Karisik tostun icinde kasarla sucuga rastlamak pek mumkun olmadi.,0
Lezzet hız servis herşey berbat herşey yağ içinde ve tat yok kesinlikle tercih edilmemesi gereken bir yer.,0
Kaşarsız kumru mu olur?,0
Porsiyon yemeği elle mi yiyelim. Çatal bıçak gönderilmemiş onu geçtim bari ıslak mendil yollasaydınız.,0
